gene_name	iHS_GBR_max_500	iHS_snps_per_gene	pval_iHS_max	pval_iHS_max_fdr
PIAS4	4.072	267.0	0.00620334427618241	0.04541061485575838
AC016586.1	0.852	19.0	0.984565403287527	1.0
ZBTB7A	1.604	131.0	0.9993389060201239	1.0
CTD-2622I13.3	0.866	12.0	0.9239849709510694	1.0
MAP2K2	0.994	8.0	0.7523870509148713	1.0
CREB3L3	1.221	148.0	0.9999999728136508	1.0
SIRT6	1.209	80.0	0.9999337927696486	1.0
ANKRD24	2.353	293.0	0.9354939935680847	1.0
RN7SL84P	1.775	16.0	0.46151955915571286	1.0
EBI3	1.184	76.0	0.999929549722969	1.0
CCDC94	0.992	195.0	0.9999999999999986	1.0
SHD	2.042	114.0	0.9065291016894887	1.0
TMIGD2	2.188	139.0	0.8656029282559962	1.0
FSD1	1.402	126.0	0.9999742936578725	1.0
STAP2	1.727	136.0	0.9971123770242941	1.0
AC007292.7	1.645	26.0	0.7363710207124947	1.0
MPND	0.0	7.0	0.9921875	1.0
AC007292.4		0.0	0.0	0.0
AC007292.1		0.0	0.0	0.0
AC007292.3		0.0	0.0	0.0
SH3GL1	1.496	266.0	0.9999999911275622	1.0
AC007292.6		0.0	0.0	0.0
CHAF1A	2.575	246.0	0.7094713869392528	1.0
CTB-50L17.5	0.0	8.0	0.99609375	1.0
UBXN6	2.11	109.0	0.8528835928306323	1.0
MIR4746	0.0	13.0	0.9998779296875	1.0
CTB-50L17.7	0.42	21.0	0.9998228078202521	1.0
CTB-50L17.9	0.849	13.0	0.9431560034023717	1.0
CTB-50L17.16	1.786	105.0	0.9810150261533809	1.0
RN7SL528P	0.836	9.0	0.8681454437923263	1.0
HDGFRP2	1.786	206.0	0.9995808162995081	1.0
AC011498.1	0.817	12.0	0.9381252545701552	1.0
PLIN4	4.248	249.0	0.0026817202926023853	0.02042980067544095
PLIN5	0.0	12.0	0.999755859375	1.0
CTB-50L17.14		0.0	0.0	0.0
LRG1		0.0	0.0	0.0
SEMA6B	1.194	35.0	0.9867651382420327	1.0
RN7SL121P		0.0	0.0	0.0
CTB-50L17.2	0.915	18.0	0.9719627214469868	1.0
TNFAIP8L1	5.255	128.0	9.473521642711091e-06	8.132610715834773e-05
C19orf10	5.255	225.0	1.665261498651205e-05	0.00014202834656833535
AC005339.2	1.605	19.0	0.6534406054940853	1.0
DPP9	1.422	393.0	0.999999999999983	1.0
AC005594.3	1.377	45.0	0.9809528045796466	1.0
AC005783.1	1.18	2.0	0.22383918933605218	1.0
MIR7-3HG	0.906	27.0	0.9956586019915176	1.0
MIR7-3	0.0	5.0	0.96875	1.0
AC005523.3	1.31	61.0	0.9977473338152202	1.0
FEM1A	0.877	25.0	0.9948847896582068	1.0
AC005523.2	0.877	24.0	0.9936830279242551	1.0
TICAM1	1.505	151.0	0.9999675660228666	1.0
CTC-518P12.6	0.301	10.0	0.9918352750334662	1.0
PLIN3	2.59	238.0	0.6817324106913041	1.0
AC027319.2	1.97	10.0	0.21903330916121666	1.0
AC027319.1	0.462	4.0	0.7887413051818766	1.0
ARRDC5	1.64	109.0	0.9964777285095362	1.0
UHRF1	2.43	552.0	0.98474861498287	1.0
MIR4747	0.0	10.0	0.9990234375	1.0
KDM4B	3.172	1694.0	0.7227357737454876	1.0
PTPRS	3.491	1421.0	0.2896129289846505	1.0
CTC-482H14.5	1.536	11.0	0.5069851073565951	1.0
RPL32P34	1.306	9.0	0.5959053837887492	1.0
RN7SL626P	0.879	8.0	0.8141493963552061	1.0
ZNRF4	2.117	31.0	0.4146986812024658	1.0
TINCR	1.089	44.0	0.998552515444247	1.0
SNRPEP4	0.984	6.0	0.6550714150502611	1.0
SAFB2	1.734	253.0	0.9999777412498835	1.0
SAFB	1.213	263.0	0.9999999999999771	1.0
RPL36	1.559	94.0	0.9968681154004151	1.0
C19orf70	0.0	14.0	0.99993896484375	1.0
HSD11B1L	1.291	37.0	0.9783043457995426	1.0
LONP1	1.495	270.0	0.9999999935350354	1.0
CATSPERD	1.965	425.0	0.9999758788470889	1.0
PRR22	0.928	39.0	0.9994910341574074	1.0
CTB-54O9.9	0.928	36.0	0.9990879465709568	1.0
DUS3L	1.159	91.0	0.9999936513266298	1.0
AC011499.1	1.894	19.0	0.4295609583070177	1.0
NRTN	1.694	56.0	0.9246972804400132	1.0
FUT6	1.677	98.0	0.9908521425599934	1.0
FUT3	1.099	58.0	0.9997905030312313	1.0
AC024592.9	0.361	28.0	0.9999960998483183	1.0
FUT5	2.754	324.0	0.6152375270073933	1.0
AC024592.12	2.754	318.0	0.608371468675702	1.0
NDUFA11	1.391	132.0	0.9999877483435646	1.0
AC104532.3	0.0	22.0	0.9999997615814209	1.0
AC104532.2	2.327	97.0	0.6221208867682002	1.0
VMAC	0.709	63.0	0.9999999667799923	1.0
AC104532.4	2.327	24.0	0.21399100051590714	1.0
CAPS	2.327	50.0	0.39446302958757795	1.0
RANBP3	1.903	411.0	0.9999931566606888	1.0
CTC-232P5.1	1.68	346.0	0.9999999294779953	1.0
RFX2	3.564	1739.0	0.27211365209612004	1.0
CTC-232P5.3	0.641	69.0	0.9999999991166308	1.0
CTC-232P5.4	0.324	4.0	0.8454190389764313	1.0
CTB-66B24.1	2.184	149.0	0.8862170772524235	1.0
ACSBG2	2.799	516.0	0.7339936550062607	1.0
CTC-503J8.2	2.123	9.0	0.1420321726205641	0.7816970900623836
CTC-503J8.6	0.796	14.0	0.9650439377661154	1.0
MLLT1	4.649	614.0	0.0010234697645149504	0.008033911351897304
CTC-503J8.4	0.631	12.0	0.9747425038437102	1.0
ACER1	2.428	300.0	0.8983316638150796	1.0
CTB-180A7.3	2.485	168.0	0.6643787195439712	1.0
CLPP	2.485	90.0	0.44282605655355267	1.0
ALKBH7	1.93	29.0	0.5452039726342855	1.0
PSPN	2.094	58.0	0.6539556832727069	1.0
GTF2F1	1.768	172.0	0.9988387872286141	1.0
CTB-180A7.6	1.768	62.0	0.912500999516288	1.0
CTB-180A7.8	1.713	138.0	0.9977943750190043	1.0
KHSRP	2.305	125.0	0.7355124232159418	1.0
MIR3940	1.354	15.0	0.7483111165923493	1.0
SLC25A41	1.679	69.0	0.9627832169589724	1.0
SLC25A23	1.132	269.0	0.9999999999999999	1.0
CRB3	1.014	28.0	0.9911326472595631	1.0
DENND1C	2.318	129.0	0.7344017884187835	1.0
TUBB4A	1.944	51.0	0.7383652030976322	1.0
CTD-2396E7.9	1.944	16.0	0.34337678004230476	1.0
CTD-2396E7.10	1.944	16.0	0.34337678004230476	1.0
TNFSF9	0.787	24.0	0.9970599270323068	1.0
CTD-2396E7.7	1.924	36.0	0.6291372735073851	1.0
CTD-2396E7.8	0.067	15.0	0.9999333863968968	1.0
Y_RNA	1.628	12.0	0.47154765357854767	1.0
CD70	3.222	151.0	0.09166447442997794	0.5411393215507115
RPL7P50	0.0	14.0	0.99993896484375	1.0
TNFSF14	1.771	50.0	0.8579554857759358	1.0
C3	2.368	488.0	0.9875178432712269	1.0
GPR108	3.177	104.0	0.07448825775646628	0.45196000354332416
TRIP10	0.746	129.0	0.9999999999999968	1.0
CTD-3128G10.6	0.629	34.0	0.999971139307276	1.0
SH2D3A	1.619	145.0	0.9996117406182758	1.0
VAV1	4.39	827.0	0.0046760959686463766	0.03470038639808636
EMR1	2.833	416.0	0.6172089049315723	1.0
AC020895.1	1.988	12.0	0.24739092967227594	1.0
CTC-312O10.2	1.793	11.0	0.33559019553770775	1.0
EMR4P		0.0	0.0	0.0
RP11-1137G4.3		0.0	0.0	0.0
RP11-1137G4.4		0.0	0.0	0.0
AC025278.1		0.0	0.0	0.0
CTB-25J19.1		0.0	0.0	0.0
MBD3L5		0.0	0.0	0.0
MBD3L4		0.0	0.0	0.0
MBD3L2		0.0	0.0	0.0
MBD3L3		0.0	0.0	0.0
ZNF557	1.504	53.0	0.973623346782972	1.0
CTB-25J19.9	1.504	13.0	0.5900300741849134	1.0
INSR	2.976	1715.0	0.9184084035363507	1.0
AC010311.1	0.923	10.0	0.859168715203974	1.0
AC125387.1		0.0	0.0	0.0
CTB-133G6.1	0.0	50.0	0.9999999999999991	1.0
CTD-2207O23.3	2.432	958.0	0.9992679486671939	1.0
CTB-133G6.2	1.464	47.0	0.9695478668758296	1.0
ARHGEF18	2.432	866.0	0.9985356318253533	1.0
PEX11G	2.679	228.0	0.5697380823749683	1.0
C19orf45	2.679	135.0	0.3930801701532024	1.0
CTD-2207O23.12	1.175	102.0	0.999997825469222	1.0
ZNF358	1.175	41.0	0.9947052797500926	1.0
CTD-2207O23.11	0.294	8.0	0.9793695984655024	1.0
MCOLN1	1.386	93.0	0.9996794308929712	1.0
CTD-2207O23.10	0.782	70.0	0.9999999637625556	1.0
PNPLA6	1.955	196.0	0.9934014487790027	1.0
CAMSAP3	0.971	36.0	0.9985337387642875	1.0
XAB2	1.364	105.0	0.9999232302768398	1.0
PET100	0.902	43.0	0.9998365195627148	1.0
CTD-3214H19.4	0.902	186.0	1.0	1.0
PCP2	0.669	51.0	0.9999996229057332	1.0
CTD-3214H19.6	0.765	68.0	0.9999999618531766	1.0
STXBP2	0.778	123.0	0.9999999999999301	1.0
CTD-3214H19.12	0.805	15.0	0.9710914763735398	1.0
RETN	1.181	17.0	0.8835190522244856	1.0
C19orf59	1.187	45.0	0.996413741382758	1.0
CTD-3214H19.16	1.838	48.0	0.8005665083657733	1.0
TRAPPC5	1.838	25.0	0.5681712961688639	1.0
FCER2	2.027	184.0	0.9810775993390524	1.0
CLEC4G	1.194	59.0	0.9993180452232812	1.0
CD209	1.391	107.0	0.9998956575705866	1.0
RPL21P129	1.135	8.0	0.6662785679544154	1.0
CLEC4M	2.555	57.0	0.2617269109999666	1.0
CLEC4GP1	1.82	44.0	0.7854715235102151	1.0
EXOSC3P2	1.902	14.0	0.33370943901797334	1.0
EVI5L	2.951	249.0	0.32609256521680574	1.0
CTD-3193O13.9	0.941	35.0	0.9987229327201141	1.0
CTD-3193O13.11	0.881	9.0	0.8484968233190037	1.0
CTD-3193O13.10	0.981	13.0	0.9015010761134863	1.0
RNA5SP463	0.782	7.0	0.8197331972219086	1.0
LRRC8E	1.178	90.0	0.999989280942037	1.0
AC010336.1	1.089	44.0	0.998552515444247	1.0
RN7SL115P	0.0	6.0	0.984375	1.0
MAP2K7	2.236	104.0	0.7346534695460614	1.0
CTD-3193O13.13	0.854	14.0	0.9532905135351528	1.0
TGFBR3L	0.368	20.0	0.9998514657806998	1.0
CTD-3193O13.1	0.368	12.0	0.9949522723939296	1.0
SNAPC2	0.764	19.0	0.9916051681357143	1.0
CTXN1	0.547	12.0	0.9841873376764493	1.0
CTD-3193O13.8	1.646	18.0	0.6018957469293686	1.0
TIMM44	1.654	176.0	0.9998572268814735	1.0
ELAVL1	2.364	320.0	0.9452929709600079	1.0
CTD-3193O13.14	0.0	7.0	0.9921875	1.0
CTD-2325M2.1	0.997	47.0	0.9997141540686585	1.0
CCL25	2.525	85.0	0.389297601360453	1.0
FBN3	4.597	688.0	0.001473359729069701	0.011441228549721232
CTD-3020H12.3	1.854	37.0	0.6983154568949141	1.0
CERS4	2.478	519.0	0.9679326987250384	1.0
CTD-3020H12.4	1.311	173.0	0.9999999679293183	1.0
CD320	1.899	94.0	0.9357664482320331	1.0
NDUFA7	1.552	143.0	0.9998634149238695	1.0
NDUFA7	1.552	141.0	0.9998453130938737	1.0
RPS28	0.545	30.0	0.9999694611030657	1.0
KANK3	1.699	218.0	0.9999527419096592	1.0
AC010323.1	0.861	4.0	0.5792680697529373	1.0
CTD-2550O8.7	1.768	24.0	0.6105490121101242	1.0
ANGPTL4	0.97	92.0	0.999999944260512	1.0
RAB11B-AS1	0.872	161.0	0.9999999999999987	1.0
MIR4999	0.872	8.0	0.8176136063300774	1.0
RAB11B	1.232	121.0	0.9999991356221447	1.0
MARCH2	1.303	162.0	0.9999999246789847	1.0
RP11-886P16.6	0.0	12.0	0.999755859375	1.0
HNRNPM	5.268	336.0	2.3169974410541805e-05	0.0001966575794915577
PRAM1	1.521	127.0	0.9997790079862392	1.0
ZNF414	0.727	43.0	0.9999892534243553	1.0
MYO1F	3.729	463.0	0.04353010594848128	0.2794155680251971
AC092316.2	0.524	11.0	0.9802699638864818	1.0
AC092316.1	1.3	16.0	0.8038722100536941	1.0
ADAMTS10	2.626	240.0	0.6461858478141055	1.0
AC130469.2	2.457	21.0	0.1372458398265497	0.7598358331608617
CTD-2586B10.1	1.356	71.0	0.9985042520404508	1.0
AC092566.1	0.965	16.0	0.9465377419363453	1.0
ACTL9	0.95	14.0	0.9276644534238112	1.0
RPL23AP78	0.0	20.0	0.9999990463256836	1.0
OR2Z1	0.429	21.0	0.9998034448276211	1.0
CTD-2557P19.4		0.0	0.0	0.0
ZNF558	1.907	205.0	0.9971962485988444	1.0
CTD-2529P6.3	0.125	36.0	0.9999999995578052	1.0
MBD3L1	1.533	95.0	0.9978561182368632	1.0
CTD-2529P6.4	0.535	15.0	0.994864502910221	1.0
MUC16	3.016	464.0	0.4482222788467165	1.0
CTD-2596O15.1		0.0	0.0	0.0
OR1M4P		0.0	0.0	0.0
OR1M1		0.0	0.0	0.0
OR7G2		0.0	0.0	0.0
OR7G1		0.0	0.0	0.0
OR7G3	1.139	16.0	0.8869087692963306	1.0
ZNF317	3.761	249.0	0.02085026623460673	0.1424485068289462
TCEB1P29	0.0	12.0	0.999755859375	1.0
OR7D2	1.65	17.0	0.5779074575668162	1.0
OR7E16P		0.0	0.0	0.0
OR7E25P	3.449	15.0	0.004211699800798496	0.031415360380843235
OR7D4	4.109	24.0	0.0004767423508651447	0.003835949439724277
OR7D1P	2.139	17.0	0.2426753889139298	1.0
OR7E24		0.0	0.0	0.0
OR7E18P	0.585	4.0	0.7301756752136155	1.0
OR7E19P		0.0	0.0	0.0
OR7H1P	0.684	14.0	0.9811535338723324	1.0
CTC-325H20.4	1.007	20.0	0.9671233533048583	1.0
ZNF699	1.117	105.0	0.9999996494740232	1.0
ZNF559	3.479	261.0	0.06357647967346236	0.3926702726202532
ZNF177	3.479	498.0	0.11779835676239525	0.6697271221649003
ZNF177	3.479	495.0	0.11713201840255139	0.6664626398634698
CTC-325H20.2	3.479	24.0	0.006022017593803608	0.04413908512509206
CTC-325H20.7	0.0	13.0	0.9998779296875	1.0
ZNF266	1.005	226.0	1.0	1.0
ZNF560	1.216	252.0	0.9999999999998997	1.0
CTC-543D15.3	1.101	113.0	0.9999999279924746	1.0
CTC-543D15.1	0.0	22.0	0.9999997615814209	1.0
ZNF426	1.702	100.0	0.9893185972193139	1.0
ZNF121	1.611	204.0	0.9999868115312521	1.0
ZNF561	2.596	140.0	0.48406479043696093	1.0
C19orf82	2.041	175.0	0.9739357444538647	1.0
ZNF562	2.959	103.0	0.1470649763702756	0.8044223419156878
RPS4XP22		0.0	0.0	0.0
ZNF812	2.983	55.0	0.07554556526101297	0.45779916275682975
CTD-3116E22.6		0.0	0.0	0.0
CTD-3116E22.7		0.0	0.0	0.0
ZNF846	1.681	124.0	0.9972301183880565	1.0
CTD-2623N2.3		0.0	0.0	0.0
UBE2L4	1.681	4.0	0.17301287432512968	0.9188182568565401
AC008752.2	0.349	12.0	0.9955821063337643	1.0
CTD-2623N2.5	1.113	55.0	0.9996063896899667	1.0
FBXL12	1.591	116.0	0.9987201234352185	1.0
SNORA70	1.467	8.0	0.44611138512987014	1.0
RPL10P15	1.467	10.0	0.5221649003399437	1.0
AC008752.1	1.467	11.0	0.556181038638033	1.0
RN7SL94P	0.772	6.0	0.7748994927650715	1.0
UBL5	0.0	15.0	0.999969482421875	1.0
CTD-2623N2.11	0.195	13.0	0.9992088574687525	1.0
PIN1	1.023	99.0	0.9999999287731849	1.0
AC008752.3	0.0	6.0	0.984375	1.0
OLFM2	2.274	577.0	0.9987239963362377	1.0
COL5A3	1.958	588.0	0.9999996804119006	1.0
CTD-2553C6.1	1.012	25.0	0.9854945221743765	1.0
RDH8	2.517	109.0	0.4763710120248591	1.0
C3P1	2.25	245.0	0.9508782069527766	1.0
MIR5589	0.077	20.0	0.9999968610162177	1.0
C19orf66	1.009	30.0	0.9939361491797013	1.0
CTD-2240E14.4	0.0	10.0	0.9990234375	1.0
ANGPTL6	1.137	69.0	0.99991991156129	1.0
PPAN-P2RY11	0.803	108.0	0.9999999999923253	1.0
PPAN	0.803	108.0	0.9999999999923253	1.0
SNORD105	0.2	12.0	0.9985728163392553	1.0
SNORD105B	0.0	9.0	0.998046875	1.0
P2RY11	1.085	65.0	0.999940229190396	1.0
EIF3G	1.085	50.0	0.999436173490727	1.0
DNMT1	1.672	620.0	0.9999999999999081	1.0
CTD-2369P2.2	0.232	13.0	0.9989095239794309	1.0
S1PR2	0.824	57.0	0.9999979017011602	1.0
MIR4322	0.764	9.0	0.8960948043993672	1.0
MRPL4	0.925	44.0	0.9998153386868441	1.0
CTD-2369P2.5	1.438	188.0	0.999999587440029	1.0
CTD-2369P2.4	0.0	6.0	0.984375	1.0
ICAM1	1.438	116.0	0.9998850206914819	1.0
CTD-2369P2.8	0.334	30.0	0.999999006971666	1.0
ICAM4	0.334	16.0	0.999371392524345	1.0
ICAM5	0.807	39.0	0.9998974273775096	1.0
ZGLP1	1.516	35.0	0.9039908056144033	1.0
CTD-2369P2.10	1.516	68.0	0.9894614901957217	1.0
FDX1L	1.516	68.0	0.9894614901957217	1.0
CTD-2369P2.12	1.155	45.0	0.9974196651963411	1.0
RAVER1	1.459	144.0	0.9999796827827413	1.0
ICAM3	1.353	63.0	0.9969881015191596	1.0
TYK2	1.83	221.0	0.9994785655690436	1.0
CDC37	2.728	166.0	0.4112284488728084	1.0
MIR1181	0.0	10.0	0.9990234375	1.0
PDE4A	2.874	285.0	0.4390655892533464	1.0
KEAP1	1.503	132.0	0.9998851760354719	1.0
CTC-429L19.3	0.482	11.0	0.9843946716572696	1.0
S1PR5	1.107	26.0	0.9763653712949002	1.0
ATG4D	0.689	73.0	0.9999999988174005	1.0
RNU7-140P	0.66	10.0	0.9470657130080179	1.0
MIR1238	0.0	7.0	0.9921875	1.0
KRI1	1.08	108.0	0.9999999164482848	1.0
CDKN2D		0.0	0.0	0.0
AP1M2	0.0	27.0	0.9999999925494194	1.0
CTC-539A10.7	0.675	15.0	0.9865931443420278	1.0
SLC44A2	2.389	352.0	0.949512361578022	1.0
AC011475.1	1.447	14.0	0.6588917648416941	1.0
ILF3-AS1	0.826	32.0	0.9993359557126653	1.0
ILF3	1.66	278.0	0.9999989929020829	1.0
QTRT1	2.662	84.0	0.27883137273952974	1.0
DNM2	2.225	808.0	0.999975236177337	1.0
MIR638	1.312	7.0	0.5018662978199069	1.0
MIR4748	0.097	7.0	0.9868455660343992	1.0
MIR199A1	0.0	8.0	0.99609375	1.0
TMED1	0.476	20.0	0.9995125376036565	1.0
C19orf38	0.967	191.0	0.9999999999999992	1.0
AC007229.3	0.748	6.0	0.7870384214378425	1.0
CARM1	0.751	312.0	1.0	1.0
YIPF2	0.127	40.0	0.9999999999572208	1.0
C19orf52	4.68	47.0	6.74133814342337e-05	0.0005629294630949288
SMARCA4	2.163	893.0	0.9999989235357297	1.0
CTC-215O4.4	0.23	42.0	0.9999999997457517	1.0
RN7SL192P	0.0	10.0	0.9990234375	1.0
LDLR	1.856	385.0	0.9999959336985554	1.0
SPC24	1.845	308.0	0.9999621640274187	1.0
KANK2	2.232	334.0	0.986503545348464	1.0
DOCK6	2.349	454.0	0.9863397166680928	1.0
CTC-510F12.2	1.119	70.0	0.999948544143502	1.0
RN7SL298P	0.0	8.0	0.99609375	1.0
C19orf80	1.701	45.0	0.8708887286323598	1.0
TSPAN16	2.924	259.0	0.36102720445564274	1.0
CTC-510F12.4	2.924	175.0	0.26112807013618566	1.0
RAB3D	1.97	164.0	0.9826550448199064	1.0
CTC-510F12.6	1.673	29.0	0.7536621120956652	1.0
TMEM205	0.588	14.0	0.9895941137401983	1.0
CCDC159	1.626	67.0	0.9720146188793988	1.0
DKFZP761J1410	2.034	53.0	0.6748740107931128	1.0
CTD-2342J14.6	1.893	49.0	0.7656740579476542	1.0
SWSAP1	1.181	16.0	0.8678153339025945	1.0
EPOR	0.679	48.0	0.9999988967369152	1.0
RGL3	3.025	233.0	0.25161504590411843	1.0
Y_RNA	0.0	3.0	0.875	1.0
CCDC151	1.753	96.0	0.9797381179617188	1.0
PRKCSH	1.569	124.0	0.9994195190355442	1.0
snoU13	0.182	9.0	0.9934235779056294	1.0
ELAVL3	2.837	152.0	0.29283812794636443	1.0
CTC-398G3.6	5.204	303.0	2.954873168525829e-05	0.00024999117053795065
RN7SL669P	2.837	11.0	0.024763570401551416	0.16740509211750965
ZNF653	5.204	195.0	1.901661063485882e-05	0.0001619518827396131
ECSIT	1.535	126.0	0.9997016752037973	1.0
RN7SL833P	0.876	11.0	0.9022094786570263	1.0
CTC-398G3.1	1.249	10.0	0.6732702899798264	1.0
CTC-398G3.2	0.0	5.0	0.96875	1.0
CNN1	1.903	122.0	0.9706966982497741	1.0
ELOF1	2.279	53.0	0.45343774792430835	1.0
ZNF627	1.714	76.0	0.9653112791376522	1.0
ACP5	0.0	13.0	0.9998779296875	1.0
AC020947.2		0.0	0.0	0.0
ZNF833P		0.0	0.0	0.0
CTD-2006C1.6		0.0	0.0	0.0
HNRNPA1P10		0.0	0.0	0.0
CTC-499B15.4		0.0	0.0	0.0
ZNF823		0.0	0.0	0.0
CTC-499B15.6		0.0	0.0	0.0
CTC-499B15.1		0.0	0.0	0.0
ZNF441		0.0	0.0	0.0
CTC-499B15.7		0.0	0.0	0.0
ZNF491		0.0	0.0	0.0
ZNF440		0.0	0.0	0.0
CTC-499B15.8		0.0	0.0	0.0
ZNF439		0.0	0.0	0.0
ZNF69		0.0	0.0	0.0
ZNF700		0.0	0.0	0.0
ZNF763		0.0	0.0	0.0
ZNF763		0.0	0.0	0.0
ZNF763		0.0	0.0	0.0
ZNF763		0.0	0.0	0.0
CTD-2006C1.12		0.0	0.0	0.0
CTD-2006C1.2	2.274	219.0	0.9202872389421654	1.0
RNA5SP464		0.0	0.0	0.0
ZNF433	2.214	131.0	0.8295269314356395	1.0
CTD-2006C1.10	2.274	234.0	0.9329667873540662	1.0
RNA5SP465	0.0	2.0	0.75	1.0
ZNF878	1.853	83.0	0.9324158341727659	1.0
ZNF844	3.249	128.0	0.07145906692695536	0.4354369427346937
RNA5SP466	1.988	12.0	0.24739092967227594	1.0
Y_RNA	0.0	7.0	0.9921875	1.0
ZNF788	3.072	199.0	0.19077567993386368	0.9911359289730944
ZNF788	3.072	199.0	0.19077567993386368	0.9911359289730944
ZNF788	3.072	350.0	0.3108525046429593	1.0
ZNF788	3.072	350.0	0.3108525046429593	1.0
ZNF20	3.072	355.0	0.3145080546526282	1.0
RSL24D1P8	0.0	7.0	0.9921875	1.0
RNA5SP467	2.137	16.0	0.2312062647913421	1.0
ZNF625-ZNF20	2.567	130.0	0.487524753856278	1.0
ZNF625	0.752	77.0	0.9999999972963469	1.0
CTC-359D24.3	0.752	9.0	0.9003356767269092	1.0
ZNF136	0.787	183.0	1.0	1.0
CTD-2666L21.1	1.079	302.0	1.0	1.0
ZNF44	2.191	504.0	0.9992691770789495	1.0
CTD-2666L21.3	0.0	10.0	0.9990234375	1.0
CTD-2666L21.2	0.482	15.0	0.9965621949750056	1.0
ZNF563	1.343	96.0	0.9998784799791598	1.0
CTD-3105H18.13	0.576	22.0	0.9993229141106676	1.0
ZNF442	1.855	140.0	0.989155002788928	1.0
CTD-3105H18.5	0.0	8.0	0.99609375	1.0
CTD-3105H18.14	2.037	152.0	0.9591899884647066	1.0
CTD-3105H18.4	1.564	31.0	0.8477408816287093	1.0
ZNF799	1.469	79.0	0.9970054681955521	1.0
CTD-3105H18.16	4.765	490.0	0.00046258463454895704	0.0037282556003625372
ZNF443	4.765	124.0	0.00011708246331054717	0.0009699873034290178
CTD-3105H18.18	4.765	405.0	0.0003823557042974546	0.003098039637396824
CTD-3105H18.7	2.597	90.0	0.3456983041220161	1.0
ZNF709	1.929	353.0	0.9999331604015196	1.0
ZNF709	1.929	353.0	0.9999331604015196	1.0
ZNF709	2.563	641.0	0.964369472292542	1.0
ZNF709	2.563	641.0	0.964369472292542	1.0
CTD-3105H18.8	1.113	21.0	0.9498888385525799	1.0
CTD-3105H18.10	1.63	12.0	0.47013018769993464	1.0
CTD-3105H18.9	1.63	26.0	0.7474388470078424	1.0
CTD-3105H18.11	1.769	29.0	0.6792073496221733	1.0
PPIAP20	1.769	18.0	0.5062369362848003	1.0
ZNF564	2.496	216.0	0.7435407607354795	1.0
CTD-2192J16.20	2.845	407.0	0.5953680509380128	1.0
CTD-2192J16.21	2.496	29.0	0.1669803589284765	0.8918566941384336
CTD-2192J16.11	1.671	13.0	0.4678064622119995	1.0
PGK1P2	0.0	21.0	0.9999995231628418	1.0
ZNF490	2.108	419.0	0.9993912030990942	1.0
ZNF791	1.8	161.0	0.9972365194609863	1.0
AC010422.1	1.07	9.0	0.7488259928168146	1.0
CTD-2192J16.15	4.046	16.0	0.0004167204385288059	0.0033684611027209707
CTD-2192J16.22	4.046	36.0	0.000937376791527833	0.007384155365255333
MAN2B1	1.802	135.0	0.9926848709304472	1.0
CTD-2192J16.24	1.535	31.0	0.8642744325306927	1.0
WDR83	1.535	72.0	0.9903275437744038	1.0
WDR83OS	1.535	30.0	0.8552427506773064	1.0
DHPS	0.565	53.0	0.9999999824282019	1.0
CTD-2192J16.26	0.565	42.0	0.9999992848738596	1.0
FBXW9	0.565	69.0	0.9999999999199007	1.0
CTD-2659N19.2	0.0	9.0	0.998046875	1.0
TNPO2	1.336	194.0	0.9999999903998246	1.0
SNORD41	0.437	9.0	0.973176850545281	1.0
CTD-2659N19.4	0.925	11.0	0.8834280718647932	1.0
C19orf43	0.672	25.0	0.9992670702455607	1.0
ASNA1	1.163	72.0	0.9999174284088633	1.0
BEST2	1.231	48.0	0.9961063892615993	1.0
HOOK2	2.132	614.0	0.9999634799388585	1.0
CTD-2659N19.9	0.954	10.0	0.8449177510433625	1.0
MIR5684	0.0	3.0	0.875	1.0
JUNB	1.175	8.0	0.6403568370061236	1.0
PRDX2	1.76	31.0	0.710553613823016	1.0
CTD-2659N19.10	1.76	31.0	0.710553613823016	1.0
RNASEH2A	1.217	71.0	0.9997791021910803	1.0
RTBDN	0.395	49.0	0.9999999991095861	1.0
CTD-2265O21.3	0.395	38.0	0.9999999042108783	1.0
MAST1	1.449	243.0	0.9999999916013416	1.0
AC020934.1	1.269	5.0	0.41675859863622133	1.0
DNASE2	1.307	39.0	0.9801416773191248	1.0
CTD-2265O21.7	1.394	26.0	0.8908293846439679	1.0
KLF1	0.739	18.0	0.9909363080632116	1.0
GCDH	3.472	151.0	0.03825704397646301	0.24865789311145245
AD000092.3	0.0	10.0	0.9990234375	1.0
SYCE2	3.472	133.0	0.033774556761775765	0.22211819211597472
MIR5695	0.002	7.0	0.9920998125402615	1.0
FARSA	0.294	86.0	1.0	1.0
CTC-425F1.2	0.294	24.0	0.9999912194232675	1.0
CALR	0.587	29.0	0.9999228962244621	1.0
CTC-425F1.4	0.0	2.0	0.75	1.0
RAD23A	0.713	66.0	0.9999999837097043	1.0
GADD45GIP1	0.436	27.0	0.9999809817757638	1.0
AC092069.1	0.156	5.0	0.9439445578239257	1.0
DAND5	1.951	88.0	0.8972732383829924	1.0
NFIX	2.666	564.0	0.8856839040635057	1.0
CTC-239J10.1	0.27	8.0	0.9817111077104526	1.0
AC007787.2	0.129	13.0	0.9995652288120678	1.0
LYL1	1.75	45.0	0.841144900607213	1.0
TRMT1	2.688	84.0	0.26099138288107493	1.0
NACC1	1.81	133.0	0.991424100980049	1.0
AC005546.2	0.094	9.0	0.9962588139328741	1.0
