chrom	start	end	gene_name	fg_pleio_degree	pleio_degree	pleio_degree_maxindep	pleio_degree_locuswide
			HKR1		2.0	2.0	2.0
			AC012309.5				2.0
			CTD-3064H18.4				2.0
			ZNF571-AS1		2.0	1.0	2.0
			ZNF540		2.0	1.0	2.0
			ZNF571		2.0	1.0	2.0
			ZNF793		1.0	1.0	2.0
			CTD-2554C21.2				2.0
			AC016582.2		2.0	1.0	2.0
			CTD-2554C21.3				2.0
			ZNF573				2.0
			CTD-2554C21.1				2.0
			DDX1		2.0	2.0	2.0
			AC008278.3		1.0		2.0
			AC008271.1		1.0		3.0
			TPM3P7				2.0
			PTGES3P2				2.0
			AC010150.1				2.0
			CCDC121				3.0
			SNORA36				3.0
			SUPT7L				5.0
			C2orf73		4.0	4.0	5.0
			EGR4				2.0
			RNU6-111P		2.0	1.0	2.0
			AC074008.1		1.0	1.0	2.0
			FBXO41				2.0
			NAT8				2.0
			ALMS1P				2.0
			ALMS1		2.0	2.0	2.0
			AC073257.2		3.0	4.0	3.0
			AC073257.1				3.0
			AC009480.4		2.0	1.0	2.0
			MBD5		2.0	1.0	2.0
			RIF1				2.0
			UBE2V1P6				4.0
			LRP2		2.0	2.0	3.0
			AC016751.2				2.0
			AC016751.3				2.0
			KIAA1715		2.0	2.0	2.0
			AC009336.24				2.0
			HOXD1				2.0
			AC016739.2				2.0
			AC068706.2				2.0
			AC068706.1		2.0	1.0	2.0
			MIR3128				2.0
			AC079305.10				2.0
			RP11-337N6.2				2.0
			RP11-337N6.1				2.0
			HNRNPA3				2.0
			DNAJC19P5				2.0
			AC074286.1				2.0
			NFE2L2		2.0	1.0	2.0
			DYNLRB1				2.0
			MAP1LC3A		2.0	1.0	3.0
			RP6-11O7.2				2.0
			RP5-1042K10.12				2.0
			RP4-591N18.2				2.0
			MKL1		2.0	1.0	2.0
			RP11-343B5.1				2.0
			RP11-795A2.2				2.0
			PSMD10P2				2.0
			RP11-795A2.3				2.0
			RP11-573D15.8		2.0	2.0	2.0
			HRG				3.0
			RNU7-151P				2.0
			UBE2D3		2.0	2.0	2.0
			RP11-10L12.4		1.0	1.0	2.0
			CISD2				2.0
			SLC9B2		2.0	1.0	2.0
			BDH2		1.0	1.0	2.0
			CENPE				2.0
			C9		5.0	4.0	5.0
			DAB2		5.0	4.0	5.0
			CTC-537E7.3		2.0	2.0	2.0
			RPS2P28				2.0
			RP11-213N20.1				2.0
			ZNF318		2.0	2.0	2.0
			RP3-335N17.2		1.0		2.0
			SNORA14A				4.0
			TMEM120A				3.0
			STYXL1				3.0
			RSBN1L-AS1				2.0
			PTPN12		2.0	2.0	2.0
			PHTF2		3.0	3.0	3.0
			RNA5SP245				4.0
			RP11-306G20.1		4.0	2.0	4.0
			KLHDC10				3.0
			AC104133.1		2.0	2.0	2.0
			SHH		2.0	2.0	2.0
			RBM33				2.0
			AC005534.6				2.0
			C7orf13				2.0
			AC005534.8				1.0
			RNF32				2.0
			RNU6-729P				7.0
			RP11-981G7.2				8.0
			FAM167A		4.0	2.0	11.0
			C8orf12		7.0	4.0	12.0
			C8orf49				7.0
			GATA4		6.0	3.0	7.0
			RP11-481A20.8				3.0
			OR7E160P				3.0
			RP11-1236K1.11				3.0
			DEFB130				2.0
			AC012119.1				2.0
			RP11-175E9.2				2.0
			RP11-175E9.1		2.0	2.0	2.0
			RP11-213G6.2				2.0
			NRG1-IT3				1.0
			RP11-274B18.2				2.0
			RP11-274B18.3				2.0
			TMEM252				2.0
			RP11-274B18.4		2.0	2.0	2.0
			FAM122A				2.0
			RP11-203L2.3				2.0
			RP11-203L2.4				3.0
			PIP5K1B		3.0	3.0	3.0
			MRPS6P2				1.0
			RNA5SP355				1.0
			MIR3613				1.0
			TRIP11		1.0		1.0
			FBLN5				1.0
			AC091133.1				1.0
			LIMD2				1.0
			STRADA		1.0		1.0
			RP11-51F16.8		1.0		1.0
			RP11-110H1.1		1.0	2.0	2.0
			C18orf32				2.0
			RPL17-C18orf32				2.0
			RP11-110H1.4				2.0
			MIR1539				2.0
			RPL17				2.0
			SNORD58C				2.0
			SNORD58A				2.0
			SNORD58B				2.0
			RP11-110H1.8		1.0	2.0	2.0
			SRP72P1				2.0
			AC092316.2				3.0
			AC092316.1				3.0
			RP11-548H3.1				1.0
			BCS1L				2.0
			ZNF142				2.0
			RNF25				2.0
			CDK5RAP1		2.0	1.0	4.0
			RP1-63M2.6				1.0
			CTD-3216D2.5				3.0
			AHCY		1.0		3.0
			RP3-329A5.8		2.0	1.0	5.0
			LINC00577		4.0		4.0
			CDC14B		1.0		2.0
			NANOGP6				2.0
			ABCC2		2.0	2.0	2.0
			PHLDA2				1.0
			SNORA54				2.0
			SLC22A18AS				1.0
			SLC22A18		1.0		1.0
			NAP1L4		1.0	1.0	2.0
			RP11-424C20.2				1.0
			RP11-80N2.2				2.0
			SLCO1B3		2.0	2.0	2.0
			LST3		2.0	2.0	2.0
			SLCO1B7		2.0	2.0	2.0
			IAPP		1.0		1.0
			TCEB1P31				1.0
			PYROXD1				1.0
			RECQL				1.0
			C12orf39		1.0		1.0
			GYS2		1.0		1.0
			AC002306.1				4.0
			AC064852.4				2.0
			RNU6-107P				3.0
			KCNJ13				3.0
			AC106876.2		1.0		2.0
			NEU2				2.0
			NGEF		2.0		2.0
			INPP5D		2.0	1.0	2.0
			RN7SL32P				2.0
			ATG16L1		2.0	1.0	3.0
			SCARNA5				2.0
			SCARNA6				2.0
			SAG		2.0	1.0	4.0
			RP11-400N9.1				4.0
			AC019221.4		4.0	2.0	4.0
			UGT1A12P		1.0		1.0
			UGT1A11P		1.0		1.0
			RP11-289A15.1				1.0
			UGT1A13P				1.0
			MROH2A		1.0		1.0
			HJURP		1.0		1.0
			MSL3P1				1.0
			AC005538.5				1.0
			TRPM8		1.0		1.0
			SPP2		1.0		1.0
			AC006037.2		1.0		1.0
			RP11-84D1.1				3.0
			RP11-84D1.2		1.0	2.0	3.0
			NDUFA5P10				3.0
			RP4-735C1.6		3.0	1.0	3.0
			RP11-54A4.2		1.0		6.0
			AL356356.1				5.0
			MIR4257				5.0
			ADAMTSL4-AS1				6.0
			RN7SL473P		1.0	1.0	6.0
			RN7SL600P		2.0	2.0	6.0
			MCL1				7.0
			RNU7-57P				2.0
			ATP8B2		1.0	1.0	3.0
			MPZ				1.0
			C1orf192				1.0
			RP11-122G18.5				1.0
			RP11-122G18.8				1.0
			RRM2P2				1.0
			PCP4L1				2.0
			SDHC		1.0	2.0	1.0
			RNU6-481P		1.0	2.0	1.0
			RP11-122G18.7		1.0	2.0	1.0
			RPS23P9				5.0
			FCGR3B		3.0	2.0	5.0
			RP11-25K21.1				5.0
			RPL31P11		1.0	2.0	4.0
			FCRLA		2.0	1.0	3.0
			FCRLB				3.0
			RN7SL466P		3.0	3.0	3.0
			DUSP12		1.0	2.0	3.0
			RP11-474I16.8				3.0
			RP11-456P18.2				1.0
			MIR511-1				2.0
			MRC1L1		2.0	2.0	2.0
			TMEM236		1.0		2.0
			MIR4491		1.0		2.0
			RNU2-60P				2.0
			RPS25				2.0
			TRAPPC4				2.0
			MIR3656				2.0
			SLC37A4				2.0
			RP11-110I1.6		1.0	1.0	2.0
			CCDC84				2.0
			RN7SL546P		1.0	1.0	3.0
			RP11-661D19.1				4.0
			RP11-661D19.3		2.0	2.0	2.0
			RP11-521B24.5				2.0
			CRIP2				2.0
			CRIP1		1.0		2.0
			C14orf80		1.0	1.0	2.0
			TMEM121				2.0
			ATP5G1P1				2.0
			ELK2BP		1.0	2.0	1.0
			MTA1		1.0		2.0
			ACTBP7				2.0
			CTD-2501E16.1				4.0
			CTD-2501E16.2				6.0
			RP11-219B17.1		6.0	5.0	6.0
			MIR629				3.0
			TLE3		3.0	2.0	3.0
			MIR1827				1.0
			TBC1D2B		1.0	2.0	1.0
			CIB2				1.0
			SH2D7		1.0	1.0	1.0
			DPH1				4.0
			OVCA2				4.0
			RP11-667K14.4				4.0
			RP11-667K14.3				4.0
			MIR132				4.0
			MIR212				4.0
			HIC1		2.0	1.0	4.0
			RP11-667K14.8				5.0
			RP11-667K14.5		1.0	1.0	7.0
			RP1-48J14.1				1.0
			TBC1D27		1.0	2.0	1.0
			AC104024.1		1.0	2.0	2.0
			AC104024.2		1.0	2.0	2.0
			RP11-416I2.1		2.0	2.0	2.0
			KANSL1-AS1				5.0
			DHX40		1.0		3.0
			NDUFB8P2				3.0
			RP5-1073F15.1				3.0
			RP11-178C3.1		1.0		2.0
			RNFT1				2.0
			RP11-353N14.4				1.0
			AC100791.1				1.0
			RP11-353N14.5				1.0
			TBC1D16		1.0	2.0	1.0
			RP11-299P2.1				2.0
			AC011450.1				1.0
			SUMO1P4				1.0
			MIR4324				1.0
			AC010524.4				1.0
			CTC-301O7.4				1.0
			CD37				1.0
			TEAD2				1.0
			PTH2				1.0
			CTD-3148I10.1				1.0
			CCDC155				1.0
			PIH1D1		1.0	1.0	1.0
			SLC17A7				1.0
			PRMT1				1.0
			MIR5088				1.0
			ADM5				1.0
			CTB-33G10.6				1.0
			CTB-33G10.1		1.0	1.0	1.0
			TSKS				1.0
			CPT1C		1.0	2.0	1.0
			RNU6-841P				1.0
			PTOV1				1.0
			AC018766.6				1.0
			MIR4749				1.0
			AC018766.5				1.0
			AC018766.4				1.0
			PNKP				1.0
			MIR4750				1.0
			ATF5				1.0
			MIR4751				1.0
			PTOV1-AS1				1.0
			AKT1S1				1.0
			TBC1D17				1.0
			CTC-326K19.6				1.0
			SIGLEC11				1.0
			RASGRP3		1.0	2.0	1.0
			TCF7L1-IT1				1.0
			RNU6-674P				1.0
			AC093162.3				1.0
			AC104782.3		3.0	2.0	3.0
			AC092570.2		1.0	1.0	1.0
			AC092570.3				1.0
			RFX8		1.0	1.0	1.0
			RPP14		1.0		2.0
			RP11-80H18.4				2.0
			PXK		3.0	3.0	4.0
			PDHB		1.0		3.0
			RP11-802O23.3				3.0
			RP11-6F2.5				5.0
			LINC00880		5.0	5.0	5.0
			LINC00881				5.0
			LEKR1		2.0	2.0	7.0
			RBPJ		1.0	2.0	1.0
			AF213884.3				1.0
			MND1				1.0
			KIAA0922		2.0	2.0	2.0
			RNU6-299P				2.0
			RPL17P22				2.0
			RNA5SP184				2.0
			RP11-365H8.2				1.0
			FABP5P5				1.0
			AC008592.7				1.0
			RP3-416J7.5		4.0	4.0	4.0
			RP3-416J7.4				4.0
			RP3-453I5.2				1.0
			MAP3K5		1.0	2.0	1.0
			AC020743.4		4.0	4.0	4.0
			RP11-1149M10.2				1.0
			MIR4673				4.0
			NOTCH1		1.0	1.0	5.0
			RP11-345P4.9				1.0
			MMP23B				1.0
			RP11-345P4.10		1.0		1.0
			RP11-345P4.7				1.0
			MMP23A				1.0
			MIB2				1.0
			SLC35E2B				1.0
			RP11-345P4.6				1.0
			CDK11A				1.0
			RP1-283E3.8				1.0
			CDK11B				1.0
			RN7SL180P				3.0
			MIR3116-1				3.0
			INADL		3.0		3.0
			RP4-736I12.1				1.0
			UBE2WP1		1.0		1.0
			EEF1A1P11		1.0		1.0
			RP5-898J17.1				1.0
			RP11-750H9.7				5.0
			PTPMT1				3.0
			RNU5E-10P				3.0
			KBTBD4				3.0
			FAM180B				4.0
			NDUFS3		1.0		5.0
			C1QTNF4				4.0
			RN7SL652P				3.0
			RP11-692M12.5				2.0
			RNA5SP340				3.0
			RP11-692M12.4				5.0
			NUP160		3.0	1.0	6.0
			DUSP6		1.0		1.0
			RP11-1109F11.3				1.0
			RP11-1109F11.5		1.0		1.0
			POC1B				1.0
			C15orf61		1.0		2.0
			RP11-502I4.3				2.0
			IQCH-AS1		2.0		3.0
			RP11-311C24.1				3.0
			CTD-2033A16.1				3.0
			NQO1				3.0
			CTD-2033A16.3		2.0		3.0
			MIR1203				2.0
			RNU6-1152P				2.0
			RP11-456D7.1		2.0		2.0
			MPV17L2				3.0
			RAB3A				3.0
			AC068499.10		2.0	1.0	3.0
			RP11-443B20.1				3.0
			CENPO		2.0		3.0
			SUCLA2P3				1.0
			TRIP12		1.0		1.0
			RP11-775H9.1				2.0
			RP11-775H9.2		2.0		2.0
			RP3-329A5.1				3.0
			AC006014.1				2.0
			NSUN5P1				2.0
			STAG3L1				2.0
			AC006014.8				2.0
			RN7SL98P				1.0
			FTH1P12				2.0
			RNU6-246P				2.0
			HMGN2P16				2.0
			CCDC171		3.0		3.0
			RP11-864J10.2		1.0		1.0
			PRDM4				1.0
			RP11-864J10.4				1.0
			RP11-78I14.1				3.0
			AC007401.1				2.0
			AC007401.2		1.0		3.0
			RP11-427H3.3				1.0
			NFU1		1.0		1.0
			DNER				1.0
			RP11-23D24.2		1.0		1.0
			RP11-217E22.5		1.0		1.0
			MIR2113				1.0
			KCNB2		2.0		2.0
			RP4-562D20.2		1.0		2.0
			FSHB		1.0		2.0
			C16orf13				2.0
			AL022341.1				2.0
			FAM195A				2.0
			AL022341.3				2.0
			LA16c-349E10.1				2.0
			RHBDL1				2.0
			LA16c-313D11.9				2.0
			STUB1				2.0
			WDR90				2.0
			RHOT2		1.0		2.0
			SNAI3		1.0		3.0
			RP1-120G22.11				1.0
			LINC00337				1.0
			HES3				1.0
			CHD5				1.0
			RNF207		1.0		1.0
			GPR153				1.0
			ACOT7				1.0
			ICMT				1.0
			MIR5584				1.0
			RNF220		1.0		1.0
			SGIP1		1.0		1.0
			RNA5SP52		2.0		1.0
			C1orf132		2.0		2.0
			CD34		1.0		1.0
			ESRRG		1.0		1.0
			RP11-809M12.1				1.0
			TMEM26		2.0	1.0	1.0
			AC068858.1				1.0
			TSPAN18				1.0
			TP53I11		1.0		1.0
			RP11-740D6.3				1.0
			C11orf45				1.0
			TP53AIP1				1.0
			CACNA1C-IT1				1.0
			CACNA1C-IT2				1.0
			KNOP1P1		1.0		1.0
			RP11-615I16.1				1.0
			LINC00477				1.0
			RP11-444D3.1		1.0	1.0	2.0
			RP11-438D14.2				1.0
			AC023158.1				1.0
			SYT10		1.0		1.0
			RNU6-472P		2.0	1.0	2.0
			RP13-7D7.1		1.0		1.0
			SNORD83		1.0		3.0
			MIR548C				3.0
			RP11-338E21.2				3.0
			RP11-338E21.1		1.0	1.0	3.0
			RASSF3		2.0	1.0	3.0
			RP11-998D10.1				3.0
			RNASE13				3.0
			RNASE8				3.0
			RP11-998D10.7				3.0
			TMEM253				3.0
			RP11-998D10.5				3.0
			RNU6-252P				3.0
			RNASE7				3.0
			ARHGEF40		3.0		3.0
			ZNF219		1.0		3.0
			RP11-998D10.4				3.0
			NDRG2				3.0
			TPPP2				3.0
			AL161668.5				3.0
			CMTM5				3.0
			MIR208A				3.0
			CTD-2201G16.1				3.0
			MIR208B				3.0
			THTPA				1.0
			NGDN		1.0		2.0
			ZFHX2				1.0
			RP11-66N24.4				1.0
			RNU3P3		1.0		1.0
			RP11-789A21.1				1.0
			CTD-2128A3.3				1.0
			CTD-2128A3.2		1.0		1.0
			LINC00911				1.0
			RN7SL506P				1.0
			ADPGK				2.0
			ADPGK-AS1		2.0		2.0
			RP11-272D12.1				1.0
			FOPNL				1.0
			RP11-256I9.2				1.0
			RP11-256I9.3		1.0		1.0
			LINC00922				1.0
			CDH2		1.0		1.0
			CTD-2540F13.2				3.0
			LGALS7				2.0
			LGALS7B				2.0
			RNU6-140P				1.0
			CAPN12		2.0		3.0
			ACTN4		1.0	1.0	3.0
			MIR641				1.0
			CNTD2				1.0
			CTC-425O23.2		1.0		1.0
			C19orf47				1.0
			GSTM3P2				1.0
			TANC1		1.0		1.0
			RP11-65L3.4				2.0
			RP11-65L3.2				2.0
			RP11-171I2.5				2.0
			RP11-171I2.2				2.0
			PLEKHA3				1.0
			TTN-AS1		2.0		2.0
			RP11-88L24.4				1.0
			RNU7-104P				1.0
			SESTD1		1.0		1.0
			AC053503.6				2.0
			AC053503.4				2.0
			MIR4777				1.0
			B3GNT7		1.0		2.0
			ZBTB8OSP2		1.0		2.0
			AC017104.4				2.0
			ARMC9				1.0
			AC017104.6				2.0
			TGM2				1.0
			BPI				2.0
			CTD-2308N23.2				1.0
			MN1		2.0		2.0
			ARIH2OS				3.0
			RP11-145M9.5				1.0
			RP11-145M9.2		1.0		1.0
			MTHFD2P7				1.0
			RP11-381K20.5		1.0		1.0
			HNRNPA0				1.0
			RP11-381K20.4				1.0
			KLHL3				1.0
			RP11-325L7.1				1.0
			RP11-325L7.2				1.0
			RNU6-1148P		1.0		1.0
			RP11-166J22.1				1.0
			RN7SL682P				1.0
			CDC23				1.0
			GFRA3		1.0		1.0
			CTC-209H22.3				1.0
			BNIP1		1.0		1.0
			CREBRF				1.0
			HNRNPLP1				1.0
			RP11-288G3.3				1.0
			RP11-288G3.4		1.0		1.0
			RP3-512B11.3				1.0
			DSP				1.0
			PPIL1		1.0		1.0
			SLC35F1		2.0		2.0
			PLN				1.0
			SSXP10				1.0
			TBC1D32		1.0		1.0
			RNU6-1286P				1.0
			RP1-276J11.2				1.0
			RP1-276J11.3		1.0		1.0
			RNU2-8P		1.0		1.0
			RP11-129H15.1				1.0
			SLC25A5P7				1.0
			HMGB3P18		2.0		1.0
			RNU1-18P		1.0		1.0
			PKIB		2.0		2.0
			RP4-662A9.2				1.0
			RP3-323P13.2				2.0
			AC002076.10				1.0
			TFPI2				1.0
			GNG11				1.0
			GNGT1		1.0		2.0
			AC009362.2				2.0
			MKLN1-AS2		1.0		2.0
			MIR490				1.0
			KRT8P51				1.0
			hsa-mir-490		1.0		1.0
			CHRM2		1.0		1.0
			RP11-184B22.2		1.0		1.0
			RP11-205K6.1				2.0
			RP11-205K6.2				2.0
			AL356309.1		1.0	1.0	2.0
			RP11-123K19.1		1.0		2.0
			RXRG		1.0		1.0
			RP11-280O1.2				1.0
			RNU6-271P		1.0		3.0
			ZNF518A		1.0		2.0
			MIR3920				1.0
			RP11-748H22.1				1.0
			TRPC6		1.0		1.0
			RNU4-23P				1.0
			ATP5F1P5		1.0		1.0
			BSX				1.0
			C11orf63				1.0
			MIR4508		1.0		1.0
			RP11-73C9.1				1.0
			MKRN3				1.0
			NARG2				3.0
			MRPL46				1.0
			AC013489.1				1.0
			RP11-97O12.7		1.0		1.0
			MRPS11				1.0
			RP11-97O12.6				1.0
			DET1				1.0
			AC040173.1				3.0
			MIR193B				3.0
			MIR365A				3.0
			MKL2				3.0
			RP11-65J21.3		3.0		3.0
			SNORA62				3.0
			RPL7P48		1.0		1.0
			RNU6-1131P				2.0
			SKOR2		2.0		2.0
			CTD-2130O13.1				2.0
			RP11-482H16.1		1.0		2.0
			CCDC85A		1.0		1.0
			GPR45				1.0
			RP11-332H14.1				1.0
			AC012360.1		1.0		1.0
			AC012360.2				1.0
			TGFBRAP1				1.0
			AC018717.1		2.0		2.0
			RNU7-147P				1.0
			RP11-384F7.2		1.0		1.0
			SAR1B				2.0
			RNU6-897P				1.0
			RP11-809N15.2				2.0
			HACE1		1.0		2.0
			RP11-809N15.3		1.0		2.0
			KDM4C		1.0		1.0
			RP11-158D2.1				1.0
			RP11-6F6.1		2.0		1.0
			RP11-16L21.7				2.0
			PTGR1		2.0	1.0	2.0
			LRRC37A5P				2.0
			ZNF483		2.0	1.0	2.0
			AL138935.1				2.0
			RP11-335E6.3				2.0
			LINC00466		2.0	1.0	2.0
			RP5-1028L10.1				1.0
			RP5-1028L10.2				1.0
			KCNC4-AS1				1.0
			SLC6A17		1.0	1.0	1.0
			KCNC4				1.0
			RP11-355F22.1		2.0	1.0	2.0
			RN7SL188P				1.0
			RP11-757G1.6				1.0
			MIR3164				4.0
			RP11-554A11.7		3.0	1.0	4.0
			RP11-554A11.8		1.0	1.0	3.0
			RP11-554A11.9				3.0
			IFITM9P				1.0
			GAPDHP70		1.0	1.0	1.0
			GRM5-AS1		1.0	1.0	1.0
			GRM5		2.0	1.0	2.0
			AP001482.1		1.0	1.0	1.0
			CBX3P7				3.0
			RP11-745I13.1				2.0
			RP11-643G5.6		1.0	1.0	1.0
			FOLH1B				1.0
			TRIM77				1.0
			RP11-313I2.13		1.0		1.0
			RP11-313I2.5				1.0
			UBTFL2				1.0
			RP11-313I2.11		1.0	1.0	1.0
			RP11-313I2.6				1.0
			RP11-313I2.10				1.0
			TRIM64DP				1.0
			RP11-358N4.3				1.0
			RP11-358N4.5				1.0
			TRIM49		1.0	1.0	1.0
			TRIM53BP				1.0
			RP11-358N4.6				1.0
			TRIM64EP				1.0
			RP11-529A4.10				1.0
			RP11-716D19.1				1.0
			UBTFL1				1.0
			AP000648.6				1.0
			TRIM49C		1.0		1.0
			NAALAD2				1.0
			RP11-121L10.3				1.0
			CHORDC1				1.0
			DISC1FP1		1.0	1.0	1.0
			AP002364.1				1.0
			RNA5SP364				1.0
			RP11-474L23.3				1.0
			C12orf29				1.0
			CEP290		1.0	1.0	1.0
			DCT		2.0	2.0	2.0
			RP11-472N19.3				1.0
			RNU6-366P				1.0
			SLC24A4		2.0	1.0	2.0
			RP11-30G8.1		1.0	1.0	1.0
			RP11-30G8.2		1.0	1.0	1.0
			AC090696.2				1.0
			RPL5P32				1.0
			RPL41P2				1.0
			RP11-578F21.3				1.0
			RP11-536P16.2				1.0
			RP11-483E23.2				1.0
			RP11-578F21.9		1.0	1.0	1.0
			RP11-578F21.10				1.0
			AC055876.1				1.0
			WHAMMP2				1.0
			GOLGA8M				1.0
			RP11-578F21.6				1.0
			RP11-578F21.12		1.0	1.0	1.0
			RP11-578F21.13				1.0
			GOLGA6L7P				1.0
			WI2-2334D6.1				1.0
			APBA2		1.0	1.0	1.0
			MIR211				1.0
			MYEF2		1.0	1.0	1.0
			AC066612.1				1.0
			RP11-605F22.2		1.0	1.0	1.0
			RP11-605F22.1		1.0	1.0	1.0
			SLC12A1		1.0	1.0	1.0
			ZNF469		2.0		4.0
			ZC3H18		1.0	1.0	1.0
			IL17C				2.0
			MVD		1.0	1.0	2.0
			RP11-830F9.7				5.0
			RP11-830F9.6		2.0	1.0	5.0
			CTD-2555A7.1		1.0	1.0	5.0
			RP11-46C24.3				1.0
			LINC00304		1.0		1.0
			SLC22A31				2.0
			RP11-46C24.7				2.0
			RP11-46C24.6		1.0		3.0
			AC137932.1		1.0		4.0
			ZNF778		1.0	1.0	3.0
			RP11-46C24.5		2.0	1.0	4.0
			CDH15		1.0		1.0
			AC137932.5		2.0	1.0	5.0
			AC137932.6		2.0	1.0	5.0
			RP1-168P16.2		1.0		2.0
			RP1-168P16.1				2.0
			RP11-356C4.3				3.0
			TUBB8P7		3.0	2.0	3.0
			FAM157C		3.0	2.0	3.0
			RP11-356C4.5				3.0
			RNU6-355P				3.0
			LRRC46				2.0
			SCRN2				2.0
			RP11-6N17.4				1.0
			MRPL10				2.0
			SP6		1.0	1.0	1.0
			RP11-6N17.1				1.0
			RP11-6N17.2				1.0
			RMDN2-AS1		1.0	1.0	1.0
			CYP1B1-AS1		1.0	1.0	1.0
			AC009229.6				1.0
			AC011233.2		1.0	1.0	1.0
			AL035252.1		1.0	1.0	3.0
			ENTPD6		3.0	3.0	3.0
			PYGB				4.0
			NANP				3.0
			RN7SL594P				2.0
			RNU6ATAC17P		3.0	1.0	3.0
			RP4-694B14.5				4.0
			NINL				4.0
			NCOR1P1		1.0	1.0	2.0
			RP13-329D4.3		2.0	2.0	2.0
			RP3-410C9.2				1.0
			MIR663A		1.0	1.0	3.0
			ID1				3.0
			MIR3193				2.0
			TM9SF4		1.0	1.0	3.0
			RP5-1184F4.5		1.0	1.0	2.0
			ASXL1		2.0	1.0	3.0
			RP5-1085F17.3				1.0
			MAPRE1				3.0
			RP5-1085F17.4				1.0
			EFCAB8		1.0	1.0	1.0
			BPIFB2		2.0	1.0	2.0
			HDHD1P3		1.0	1.0	2.0
			AL121756.1				2.0
			BPIFB6				2.0
			BPIFB3				2.0
			BPIFB4		1.0	1.0	1.0
			RP11-49G10.3				2.0
			BPIFA3				2.0
			AL121901.1				2.0
			BPIFA1		2.0	1.0	2.0
			RPL12P3				2.0
			BPIFA4P				2.0
			BPIFB1		1.0	1.0	2.0
			BPIFB9P				2.0
			BPIFB5P				2.0
			CHMP4B		1.0	1.0	3.0
			TPM3P2		3.0	1.0	3.0
			PIGPP3		2.0	1.0	4.0
			RP5-1125A11.1				4.0
			RP5-1125A11.4				3.0
			XPOTP1				2.0
			RP4-785G19.5		2.0	1.0	3.0
			RP4-785G19.2				2.0
			ITCH-IT1		1.0		2.0
			MIR644A				2.0
			FDX1P1				2.0
			RNU6-407P				4.0
			AL132768.1				2.0
			NDRG3		3.0	1.0	3.0
			DSN1				2.0
			RPS27AP3				2.0
			MANBAL				2.0
			SRC		1.0	1.0	1.0
			AP001046.5				1.0
			AP001046.6		1.0	1.0	1.0
			LINC00322				1.0
			SIK1				1.0
			CTA-268H5.12				2.0
			MIR1249				3.0
			CTA-268H5.14				3.0
			CTA-268H5.9				3.0
			NUP50				3.0
			KIAA0930		3.0	1.0	3.0
			PA2G4P4				2.0
			LINC00886		1.0	1.0	2.0
			RNU6-923P				2.0
			RXFP3		2.0	1.0	3.0
			RP11-1084J3.1		1.0	1.0	3.0
			AMACR		1.0	1.0	3.0
			RP11-1084J3.4		1.0	1.0	3.0
			RP11-1084J3.3				3.0
			C1QTNF3				1.0
			CTD-2024P10.2		1.0	1.0	2.0
			PPARGC1B		2.0	1.0	2.0
			PDE6A				2.0
			RP3-416J7.1				2.0
			RP1-20B11.2				5.0
			HUS1B				1.0
			RP11-532F6.2				1.0
			RP11-532F6.3				1.0
			AC098592.6				1.0
			AC098592.7		2.0	2.0	2.0
			AGR3				1.0
			RP11-3L8.3		1.0	1.0	1.0
			RN7SL849P				1.0
			LURAP1L				1.0
			RP11-62F24.2				3.0
			RP11-335H2.2				3.0
			RP11-169K16.6				1.0
			RP11-169K16.7		1.0	1.0	2.0
			RP11-169K16.8				2.0
			FBLIM1				1.0
			RP11-169K16.9				2.0
			SPEN		1.0		2.0
			SZRD1				1.0
			SPATA21		1.0	1.0	1.0
			RP4-798A10.2				1.0
			CROCCP3				1.0
			NECAP2				1.0
			RP4-654C18.1				1.0
			TCEA3				1.0
			LPHN2		1.0	1.0	1.0
			CCBL2		2.0	1.0	2.0
			RBMXL1				2.0
			GBP3				2.0
			RP11-413P11.1		1.0	1.0	1.0
			SCARNA16		1.0	1.0	1.0
			RP5-1180E21.4				4.0
			RP5-1180E21.5				4.0
			DENND2D		3.0	1.0	4.0
			CHI3L2				4.0
			DRAM2				1.0
			RP5-1042I8.7				1.0
			NOTCH2		1.0	1.0	1.0
			RP11-235D19.2				6.0
			RP11-235D19.3		3.0	1.0	6.0
			OAZ3				1.0
			RP11-98D18.3				1.0
			RP11-98D18.2				1.0
			RP11-98D18.16				1.0
			RP11-98D18.17				1.0
			LINGO4				1.0
			C2CD4D				1.0
			AL450992.2				1.0
			THEM5				1.0
			MRPL9				1.0
			TDRKH				1.0
			RP11-98D18.9				1.0
			THEM4				1.0
			RNA5SP69		2.0	2.0	3.0
			RP5-1098D14.1				1.0
			RP11-532L16.3		1.0	1.0	1.0
			RP11-532L16.1				1.0
			PARD3-AS1				1.0
			CCDC58P2		1.0	1.0	2.0
			RP11-96B5.4				2.0
			RN7SL284P				2.0
			DLG5-AS1				2.0
			H2AFZP5		1.0	1.0	1.0
			POLR3A				1.0
			RP13-631K18.5				1.0
			RP13-631K18.3				1.0
			RP13-631K18.2		1.0	1.0	1.0
			MICAL2				1.0
			EHF		1.0	1.0	1.0
			AP001350.1				1.0
			AP000445.3				1.0
			ZFP91-CNTF				2.0
			AP000445.1				1.0
			CTD-2531D15.5				2.0
			AP003064.1				2.0
			SCGB1A1				2.0
			CTD-2531D15.4				2.0
			ASRGL1				2.0
			AHNAK		2.0	2.0	2.0
			RP11-802F5.1				1.0
			TENM4		1.0	1.0	1.0
			RP11-153F5.3				2.0
